"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2014-7-10","106.86","106.86","106.86","106.86","","0.27%"
"2014-7-9","106.57","106.57","106.57","106.57","","1.30%"
"2014-7-8","105.20","105.20","105.20","105.20","","0.00%"
"2014-7-7","105.20","105.20","105.20","105.20","","0.00%"
"2014-7-3","105.20","105.20","105.20","105.20","","0.00%"
"2014-7-2","105.20","105.20","105.20","105.20","","0.00%"
"2014-7-1","105.20","105.20","105.20","105.20","","1.15%"
"2014-6-27","104.00","104.00","104.00","104.00","","0.00%"
"2014-6-26","104.00","104.00","104.00","104.00","","0.00%"
"2014-6-25","104.00","104.00","104.00","104.00","","0.00%"
"2014-6-24","104.00","104.00","104.00","104.00","","0.00%"
"2014-6-23","104.00","104.00","104.00","104.00","","0.00%"
"2014-6-20","104.00","104.00","104.00","104.00","","0.00%"
"2014-6-19","104.00","104.00","104.00","104.00","","0.00%"
"2014-6-18","104.00","104.00","104.00","104.00","","0.00%"
"2014-6-17","104.00","104.00","104.00","104.00","","0.00%"
"2014-6-16","104.00","104.00","104.00","104.00","","0.00%"
"2014-6-13","104.00","104.00","104.00","104.00","","0.00%"
"2014-6-12","104.00","104.00","104.00","104.00","","0.00%"
"2014-6-11","104.00","104.00","104.00","104.00","","0.00%"
"2014-6-10","104.00","104.00","104.00","104.00","","0.00%"
"2014-6-9","104.00","104.00","104.00","104.00","","0.00%"
"2014-6-6","104.00","104.00","104.00","104.00","","0.00%"
"2014-6-5","104.00","104.00","104.00","104.00","","0.00%"
"2014-6-4","104.00","104.00","104.00","104.00","","0.00%"
"2014-6-3","104.00","104.00","104.00","104.00","","0.00%"
"2014-6-2","104.00","104.00","104.00","104.00","","0.00%"
"2014-5-29","104.00","104.00","104.00","104.00","","0.00%"
"2014-5-28","104.00","104.00","104.00","104.00","","0.00%"
"2014-5-27","104.00","104.00","104.00","104.00","","0.00%"
"2014-5-23","104.00","104.00","104.00","104.00","","0.00%"
"2014-5-22","104.00","104.00","104.00","104.00","","0.00%"
"2014-5-21","104.00","104.00","104.00","104.00","","0.00%"
"2014-5-20","104.00","104.00","104.00","104.00","","0.00%"
"2014-5-19","104.00","104.00","104.00","104.00","","0.00%"
"2014-5-16","104.00","104.00","104.00","104.00","","0.00%"
"2014-5-15","104.00","104.00","104.00","104.00","","0.00%"
"2014-5-14","104.00","104.00","104.00","104.00","","0.00%"
"2014-5-13","104.00","104.00","104.00","104.00","","0.00%"
"2014-5-12","104.00","104.00","104.00","104.00","","0.00%"
"2014-5-9","104.00","104.00","104.00","104.00","","0.00%"
"2014-5-8","104.00","104.00","104.00","104.00","","0.00%"
"2014-5-7","104.00","104.00","104.00","104.00","","0.00%"
"2014-5-6","104.00","104.00","104.00","104.00","","0.00%"
"2014-5-5","104.00","104.00","104.00","104.00","","0.00%"
"2014-5-2","104.00","104.00","104.00","104.00","","0.00%"
"2014-5-1","104.00","104.00","104.00","104.00","","0.00%"
"2014-4-30","104.00","104.00","104.00","104.00","","0.00%"
"2014-4-29","104.00","104.00","104.00","104.00","","0.00%"
"2014-4-28","104.00","104.00","104.00","104.00","","0.00%"
